,date,headline,link,summary
1426,2014/01/14,A Case of Amateurish Cloak-and-Dagger,https://www.nytimes.com/2014/01/14/sports/baseball/a-case-of-amateurish-cloak-and-dagger.html,"In filing a lawsuit against Major League Baseball and the player’s union, Alex Rodriguez made some of the evidence against him public, and it suggests he deserved to be punished."
1183,2014/01/15,"The Gun Report: January 15, 2014",https://nocera.blogs.nytimes.com/2014/01/15/the-gun-report-january-15-2014/,A day in the life of armed America.
622,2014/01/15,Small Deal for N.F.L. Games Has Major Implications and Potential,https://www.nytimes.com/2014/01/15/sports/football/small-deal-for-nfl-games-has-major-implications-and-potential.html,The league is interested in selling the rights to several of the Thursday night games that are now shown on NFL Network.
1316,2014/01/15,What’s On Wednesday,https://www.nytimes.com/2014/01/15/arts/television/whats-on-wednesday.html,Television highlights.
1127,2014/01/16,World’s Biggest Annual Human Migration Begins in China,https://sinosphere.blogs.nytimes.com/2014/01/16/worlds-biggest-annual-human-migration-begins-in-china/,"For 40 days, hundreds of millions of Chinese will hit the roads, rails and airways to get home and back over the Lunar New Year festival."
301,2014/01/16,Pointing a Finger on Facebook,https://www.nytimes.com/2014/01/16/fashion/Facebook-gay-congressman-Itay-Hod.html,A journalist lands in the hot seat after he outs a congressman in a blind Facebook post.
762,2014/01/16,"Just for You, Blue",https://www.nytimes.com/2014/01/16/greathomesanddestinations/just-for-you-blue.html,"To please a friend, a designer with an aversion to color decided she could stomach turquoise."
2058,2014/01/16,Walking on a Bigger Runway,https://www.nytimes.com/2014/01/16/fashion/Karolina-Kurkova-Czech-fashion-model.html,The Czech fashion model and former Victoria’s Secret Angel Karolina Kurkova is polishing her image as a celebrity.
1297,2014/01/16,"The Gun Report: January 16, 2014",https://nocera.blogs.nytimes.com/2014/01/16/the-gun-report-january-16-2014/,A day in the life of armed America.
1305,2014/01/17,What’s On Friday,https://www.nytimes.com/2014/01/17/arts/television/whats-on-friday.html,Television highlights.
1308,2014/01/17,N.F.L. Conference Championship Matchups,https://www.nytimes.com/2014/01/17/sports/football/nfl-conference-championship-matchups.html,"Peyton Manning and the Broncos are favored because their offense has been loaded since Day 1 and the Patriots have had to cobble one together, but Tom Brady has a 10-4 record against Manning."
1413,2014/01/17,"Russell Johnson, the Professor on ‘Gilligan’s Island,’ Dies at 89",https://www.nytimes.com/2014/01/17/arts/television/russell-johnson-the-professor-on-gilligans-island-dies-at-89.html,"After a busy career playing villains in westerns, Mr. Johnson was the brains of an otherwise clueless band of castaways that remains lost in reruns."
1878,2014/01/17,Advocates for Workers Raise the Ire of Business,https://www.nytimes.com/2014/01/17/business/as-worker-advocacy-groups-gain-momentum-businesses-fight-back.html,"Business officials say advocacy groups often demonize companies unfairly and inaccurately, while the groups question why corporations have attacked such fledgling organizations."
1404,2014/01/17,"The Gun Report: January 17, 2014",https://nocera.blogs.nytimes.com/2014/01/17/the-gun-report-january-17-2014/,A day in the life of armed America.
1958,2014/01/18,Weighing the Need for a Landline in a Cellphone World,https://www.nytimes.com/2014/01/18/your-money/weighing-the-need-for-a-landline-in-a-cellphone-world.html,"Questions to consider include the state of wireless 911 service, what happens when the power goes out and consumer protections."
972,2014/01/18,Sunday Breakfast Menu: Jan. 19,https://thecaucus.blogs.nytimes.com/2014/01/18/sunday-breakfast-menu-jan-19/,"After President Obama’s speech on changes to N.S.A. surveillance practices, national security and civil liberties debates will dominate the Sunday morning shows this week."
1511,2014/01/18,The Logical Sherlock for Our Time,https://www.nytimes.com/2014/01/18/arts/television/benedict-cumberbatchs-sherlock-is-back-on-pbs.html,"The hero of PBS’s “Sherlock” is lissome, spirited and briskly energetic, but he isn’t turned inside out to suit current, navel-gazing fashions."
798,2014/01/19,Rivalry Between Seattle and San Francisco Heats Up the West Coast,https://www.nytimes.com/2014/01/19/sports/football/rivalry-between-seattle-and-san-francisco-heats-up-the-west-coast.html,The N.F.C. championship game between Seattle and San Francisco is the latest event in a long-running debate over football and cultural superiority in the West Coast cities.
2242,2014/01/19,From Tweet to Ad to Mini Modern Scandal,https://www.nytimes.com/2014/01/19/magazine/from-tweet-to-ad-to-mini-modern-scandal.html,A descent into the wormhole created by the collision of movie-awards campaigning and paracritical chirping.
1237,2014/01/19,What’s On Today?,https://www.nytimes.com/2014/01/19/arts/whats-on-today.html,Television highlights
1244,2014/01/19,"James Earl Jones on Darth Vader, Mufasa and, natch, Totes McGotes",https://www.nytimes.com/2014/01/19/magazine/james-earl-jones-on-darth-vader-mufasa-and-natch-totes-mcgotes.html,"Also, the secret to longevity and how to freak out truck drivers."
1691,2014/01/20,A Tiny Antenna Threatens the TV Networks’ Airspace,https://www.nytimes.com/2014/01/20/business/media/chet-kanojia-and-aereo-seek-to-shake-up-television-industry.html,"Chet Kanojia’s company, Aereo, has figured out how to grab over-the-air television signals and stream them to subscribers on the Internet. It is an invention that could topple TV titans."
612,2014/01/20,What’s on Monday,https://www.nytimes.com/2014/01/20/arts/television/whats-on-monday.html,Television highlights.
1782,2014/01/21,"Super Sunday, and the Crowd Goes, Um, Silent",https://www.nytimes.com/2014/01/21/sports/football/super-sunday-and-the-crowd-goesum-silent.html,"When the Seattle Seahawks and the Denver Broncos meet in the Super Bowl on Feb. 2 at MetLife Stadium, the high-decibel help of their hometown crowds will be missing."
1232,2014/01/21,"Otis G. Pike, 92, Dies; Long Island Congressman Took On C.I.A.",https://www.nytimes.com/2014/01/21/nyregion/otis-pike-congressman-who-took-on-cia-dies-at-92.html,Mr. Pike was a long-term congressman from Long Island who spearheaded an inquiry in the 1970s into accusations that the intelligence establishment had abused its power.
690,2014/01/21,Discovery Takes Controlling Stake in Eurosport,https://www.nytimes.com/2014/01/21/discovery-takes-controlling-stake-in-eurosport/,"Eurosport, which is vying to become the Europe version of American sports behemoth ESPN, reaches 133 million homes, and the company is growing as it acquires additional rights to more games."
809,2014/01/21,Belichick Contends Welker Meant to Injure Cornerback,https://www.nytimes.com/2014/01/21/sports/football/nfl-roundup.html,Patriots Coach Bill Belichick called the hit from Broncos wide receiver Wes Welker that sidelined cornerback Aqib Talib one of the worst he had ever seen.
1584,2014/01/22,"New York Today: A Foot of Snow, a Tough Commute",https://cityroom.blogs.nytimes.com/2014/01/22/new-york-today-a-foot-of-snow-a-tough-commute/,What you need to know for Wednesday: brutal cold and complaints about slow plowing; public schools are open in the city but closed across the region.
1168,2014/01/22,"They’re Young, Female and, Darn It, Need to Work",https://www.nytimes.com/2014/01/22/arts/television/broad-city-brings-a-female-twist-to-failure.html,"“Broad City,” starting Wednesday on Comedy Central, skewers the millennial generation as hapless, with no ambition, talent or self-respect. But these slackers happen to be women."
2192,2014/01/22,"The Gun Report: January 22, 2014",https://nocera.blogs.nytimes.com/2014/01/22/the-gun-report-january-22-2014/,A day in the life of armed America.
672,2014/01/23,NBC Looks to Cosby to Revive Its Comedy Prospects,https://www.nytimes.com/2014/01/23/business/media/nbc-looks-to-cosby-to-revive-its-comedy-prospects.html,"Network executives say a “multigenerational comedy” starring Bill Cosby is only in the planning stages, but the hope is to restore the luster of NBC comedies."
312,2014/01/23,Talent Agency Specializing in TV News Is Acquired,https://www.nytimes.com/2014/01/23/business/media/hollywood-firm-acquires-top-tv-news-talent-agency.html,"With its acquisition of N. S. Bienstock, the United Talent Agency is adding more than 600 clients, including Bill O’Reilly and Robin Roberts."
1284,2014/01/24,Sundance: A Dark Mood Pervades This Edition,https://carpetbagger.blogs.nytimes.com/2014/01/24/sundance-a-dark-mood-pervades-this-edition/,"Though there were breakout films, festivalgoers left with a downbeat sense of the offerings this year."
1395,2014/01/24,"The Grammys, a Night for Cheers (and Often Gasps)",https://www.nytimes.com/2014/01/24/arts/music/the-grammys-a-night-for-cheers-and-often-gasps.html,"The 56th annual Grammys ceremony is likely to present a few upsets, as it has in the past."
2182,2014/01/24,"The Gun Report: January 24, 2014",https://nocera.blogs.nytimes.com/2014/01/24/the-gun-report-january-24-2014/,A day in the life of armed America.
726,2014/01/24,Super Bowl Ads to Help Start Busy Season,https://www.nytimes.com/2014/01/24/business/media/super-bowl-ads-to-help-start-busy-season.html,The power of big-event television is on display as perhaps never before.
419,2014/01/25,"Sunday Breakfast Menu, Jan. 26",https://thecaucus.blogs.nytimes.com/2014/01/25/sunday-breakfast-menu-jan-26/,"The State of the Union address is next week, and both Democrats and Republicans will appear on the Sunday shows to preview and predict what President Obama will say."
1149,2014/01/25,Do Not Adjust Your Set: Super Bowl Snow May Be Real,https://www.nytimes.com/2014/01/25/sports/football/wild-card-at-super-bowl-snow.html,"The Super Bowl is during the New York area’s coldest time of year, so meteorologists said the possibility of frigid temperatures and snow should come as no surprise."
668,2014/01/25,"After Controversy, ‘Duck Dynasty’ Draws a Smaller Audience",https://www.nytimes.com/2014/01/25/business/media/after-controversy-duck-dynasty-draws-a-smaller-audience.html,"An audience of 6.6 million is still huge, but is less than what the show was getting before comments by the show’s patriarch, which were criticized as homophobic."
1390,2014/01/25,"Ed Hookstratten, Forceful Advocate for the Stars, Dies at 83",https://www.nytimes.com/2014/01/25/business/media/ed-hookstratten-lawyer-and-agent-to-stars-dies-at-83.html,"Mr. Hookstratten was an unapologetically aggressive lawyer and agent for entertainers and sports figures including Elvis Presley, Johnny Carson, Tom Brokaw and the football coach George Allen."
402,2014/01/26,What’s On Today?,https://www.nytimes.com/2014/01/26/arts/television/whats-on-today.html,Television highlights
1073,2014/01/26,Grammy Parties Aplenty Before the Big Party,https://artsbeat.blogs.nytimes.com/2014/01/26/grammy-parties-aplenty-before-the-big-party/,There were some extraordinary musical events in the days leading up to the Grammy Awards.
398,2014/01/26,Grammys to Feature On-Air Weddings of 34 Couples,https://artsbeat.blogs.nytimes.com/2014/01/26/grammys-wedding-macklemore-ryan-lewis-queen-latifah/,Queen Latifah will officiate a wedding for 34 gay and straight couples as part of the hip-hop duo Macklemore & Ryan Lewis’s performance of their song “Same Love.”
1480,2014/01/26,Small-Town Crank Finds His Following,https://www.nytimes.com/2014/01/26/arts/television/the-british-series-doc-martin-takes-off-in-us.html,"America’s love affair with British TV may have reached a peak with “Downton Abbey,” but viewers are also finding plenty of room in their hearts for “Doc Martin.”"
1883,2014/01/26,"Daft Punk, Macklemore & Ryan Lewis and Lorde Prevail at the Grammys",https://artsbeat.blogs.nytimes.com/2014/01/26/grammy-awards-2014-live-blog/,"Dave Itzkoff and Jon Caramanica live-blogged the ceremony, which saw major awards go to the French dance music duo Daft Punk and the upstarts Macklemore & Ryan Lewis and Lorde."
638,2014/01/26,Woodland Takes Lead at Torrey Pines; Woods Fails to Make Cut,https://www.nytimes.com/2014/01/26/sports/golf/pga-roundup.html,"Tiger Woods did not make the 54-hole cut after he shot a dismal 79 at Torrey Pines, a course on which he has had tremendous success."
1383,2014/01/27,A Night of Music Marked by Some Wild Mood Swings,https://www.nytimes.com/2014/01/27/arts/music/grammy-awards-feature-wild-swings-and-partnerships.html,The 56th annual Grammy Awards featured jarring shifts in tone and some strange partnerships.
1264,2014/01/27,What’s on Monday,https://www.nytimes.com/2014/01/27/arts/television/whats-on-monday.html,Television highlights.
1827,2014/01/27,2014 Elections Likely to Keep Capital’s Split,https://www.nytimes.com/2014/01/27/us/politics/2014-elections-likely-to-keep-capitals-split.html,"A review of competitive congressional contests suggests that Republicans will hold on to the House, while Senate Democrats will almost certainly see their majority narrowed."
1007,2014/01/27,Aides Say Obama Is Willing to Work With or Without Congress to Meet Goals,https://www.nytimes.com/2014/01/27/us/politics/aides-say-obama-willing-to-work-with-or-without-congress-to-meet-goals.html,"Offering a preview of the State of the Union address, two aides to President Obama said on Sunday morning talk shows that Mr. Obama was willing to bypass a gridlocked Congress."
923,2014/01/27,30 Seconds With Boomer Esiason,https://www.nytimes.com/2014/01/27/sports/football/30-seconds-with-boomer-esiason.html,"Former quarterback and current commentator Boomer Esiason weighs in on the Super Bowl, Rex Ryan’s contract extension and the N.F.L.’s concussion settlement."
922,2014/01/27,Accounts and People of Note in the Advertising Industry,https://www.nytimes.com/2014/01/27/business/media/accounts-and-people-of-note-in-the-advertising-industry.html,"Glenmorangie named BSUR, Amsterdam, to handle the global communications account for its whisky, and Moddern Marketing, New York, opened its doors."
1266,2014/01/28,What’s On Tuesday,https://www.nytimes.com/2014/01/28/arts/television/whats-on-tuesday.html,Television highlights.
390,2014/01/28,Grammys Broadcast Draws More Than 28 Million Viewers,https://www.nytimes.com/2014/01/28/business/media/grammys-broadcast-draws-more-than-28-million-viewers.html,"The awards show was moved up from February to avoid the Winter Olympics and the Super Bowl, a strategy that paid off for CBS."
788,2014/01/28,"Luis Ávalos, Actor on ‘The Electric Company,’ Dies at 67",https://www.nytimes.com/2014/01/28/arts/television/luis-avalos-actor-on-the-electric-company-dies-at-67.html,"Mr. Ávalos, a Cuban-born actor, began a long tenure on the PBS children’s program “The Electric Company” in 1972, when there were few Hispanic faces on television."
2317,2014/01/29,"The Gun Report: January 29, 2014",https://nocera.blogs.nytimes.com/2014/01/29/the-gun-report-january-29-2014/,A day in the life of armed America.
2002,2014/01/29,"Capturing Football’s Snaps, Crackles and Pops in Madden NFL",https://www.nytimes.com/2014/01/29/arts/video-games/capturing-footballs-snaps-crackles-and-pops-in-madden-nfl.html,"While the National Football League season is about to end, EA Sports is preparing the next version of its Madden NFL video game, adding new movements recorded using stunt players."
581,2014/01/29,What’s on Wednesday,https://www.nytimes.com/2014/01/29/arts/television/whats-on-wednesday.html,Television highlights.
784,2014/01/29,Grammy Producer Responds to Trent Reznor’s Angry Critique,https://artsbeat.blogs.nytimes.com/2014/01/29/grammy-producer-responds-to-trent-reznors-angry-critique/,Trent Reznor was not pleased when his band was cut off from the broadcast while performing at the end of the Grammy Awards.
1255,2014/01/30,What’s on Thursday,https://www.nytimes.com/2014/01/30/arts/television/whats-on-thursday.html,Television highlights.
1902,2014/01/30,"The Gun Report: January 30, 2014",https://nocera.blogs.nytimes.com/2014/01/30/the-gun-report-january-30-2014/,A day in the life of armed America.
563,2014/01/30,Address by Obama Drew Fewest Viewers Since 2000,https://www.nytimes.com/2014/01/30/business/media/address-by-obama-drew-fewest-viewers-since-2000.html,"The State of the Union speech was seen by 33.3 million viewers, a slight dip from last year’s 33.5 million, but far off President Obama’s 2009 speech."
2873,2014/01/30,"‘Loud, Strong, Committed and Always in Search of America’",https://www.nytimes.com/2014/01/30/arts/music/loud-strong-committed-and-always-in-search-of-america.html,"Musicians and others who were inspired by Pete Seeger recalled their experiences with the folk singer and activist, who died on Monday."
2452,2014/01/30,Reader Idea | Using Times Articles for ‘Copy-Change’ Text Collaborations,https://learning.blogs.nytimes.com/2014/01/30/reader-idea-using-times-articles-for-copy-change-text-collaborations/,"In this idea, students collaborate to write a piece about “To Kill a Mockingbird” by “copy-changing” the words, sentences and paragraphs of a Times article into a version that is entirely new."
1553,2014/01/31,Goldman’s Chief Gets a Raise,https://www.nytimes.com/2014/01/31/morning-agenda-goldmans-chief-gets-a-raise/,"The Goldman Sachs board decided to give Lloyd C. Blankfein, the bank’s chief executive, $14.7 million in stock options as part of his 2013 pay package. | In just seven days, Lenovo announced two deals totaling $5.2 billion. | The Libyan Investment Authority is suing Goldman Sachs. | The battle between Men’s Wearhouse and Jos. A. Bank continued on Thursday."
1362,2014/01/31,"High Stakes for Agencies, and Products, at Super Bowl",https://www.nytimes.com/2014/01/31/business/media/high-stakes-for-agencies-and-products-at-super-bowl.html,"Sponsors hope to win attention and praise for their expensive ads, but the commercials also have to sell something."
1252,2014/01/31,Wind Simulator? Fox Has Innovations Lined Up for Super Bowl Broadcast,https://www.nytimes.com/2014/01/31/sports/football/wind-simulator-fox-has-innovations-lined-up-for-super-bowl-broadcast.html,Software that will be able to show the breezy patterns at MetLife Stadium is among the technologies Fox will use in covering Super Bowl XLVIII.
1639,2014/01/31,N.S.A. Choice Is Navy Expert on Cyberwar,https://www.nytimes.com/2014/01/31/world/vice-admiral-to-be-named-nsa-director.html,"Vice Adm. Michael S. Rogers, a cryptologist by training, will become the public face of the N.S.A. at a moment that it is caught in the cross hairs of a roiling debate."
572,2014/02/01,"Donald S. Engel, Persistent Contract Lawyer to the Stars, Dies at 84",https://www.nytimes.com/2014/02/01/business/donald-s-engel-persistent-contract-lawyer-to-the-stars-dies-at-84.html,"Mr. Engel represented many famous entertainers, including singers, actors and authors, in contract disputes."
2145,2014/02/01,Accounting for Dimon’s Big Jump in Pay,https://www.nytimes.com/2014/02/01/business/accounting-for-jamie-dimons-big-pay-raise.html,"In the world of Wall Street executive compensation, the pay raise recommended for Jamie Dimon, chief of JPMorgan Chase, is not only defensible, but laudable."
378,2014/02/01,"Sunday Breakfast Menu, Feb. 2",https://thecaucus.blogs.nytimes.com/2014/02/01/sunday-breakfast-menu-feb-2/,Reactions to the State of the Union address and preparations for the Super Bowl will dominate the conversation on the Sunday morning shows.
1542,2014/02/02,"Chasing Their Star, on YouTube",https://www.nytimes.com/2014/02/02/business/chasing-their-star-on-youtube.html,"The message to aspiring video makers on YouTube is clear, and seductive: Attract an audience, build your brand. But success, let alone stardom and wealth, remains elusive."
707,2014/02/02,Beatle Fans Hear Yesterday Again,https://www.nytimes.com/2014/02/02/arts/music/beatle-fans-hear-yesterday-again.html,"Half a century ago this week, the Beatles arrived in New York and changed popular culture. Now, dozens of concerts, exhibitions, discussions, books and albums are celebrating what happened in 1964."
1732,2014/02/02,Reissuing an Italian Renaissance,https://www.nytimes.com/2014/02/02/movies/homevideo/sophoclean-hippies-in-liliana-cavanis-i-cannibali-1970.html,"Liliana Cavani’s “I Cannibali” (1970), a variation on Sophocles’ “Antigone,” is one of the Italian films from the 1960s and ’70s released on Blu-ray by Raro Video."
291,2014/02/02,Republicans Vague on Citizenship Question,https://thecaucus.blogs.nytimes.com/2014/02/02/republicans-vague-on-citizenship-question/,"Republican lawmakers, in television appearances, remained vague on whether they would support a path to citizenship for undocumented immigrants."
4303,2014/02/02,Super Bowl XLVIII: Seahawks Dominate Broncos to Win First Title,https://sports.blogs.nytimes.com/2014/02/02/live-coverage-of-super-bowl-xlviii/,"Hours before the MetLife Stadium gates open, a host of Times reporters, photographers and editors will offer live coverage of the weather, commute and the pregame atmosphere leading up to the N.F.L. championship game, followed by analysis of Super Bowl XLVIII, the commercials and the halftime show."
239,2014/02/03,News From the Advertising Industry for the Week of Feb. 3,https://www.nytimes.com/2014/02/03/business/media/news-from-the-advertising-industry-for-the-week-of-feb-3.html,"Scarlett Johansson has resigned her post as a good-will ambassador for Oxfam International, the charity organization, because of her recent agreement to become an endorser for SodaStream, and more news."
1555,2014/02/03,"Super Bowl Underscores the Big Business of Must-See, Live TV",https://www.nytimes.com/2014/02/03/business/media/super-bowl-underscores-the-big-business-of-must-see-live-tv.html,"At a time of atomization and endless special-interest hobbit holes, big live television events like the Super Bowl fulfill our need for something, anything, in common."
1631,2014/02/03,Libya’s Cache of Toxic Arms All Destroyed,https://www.nytimes.com/2014/02/03/world/africa/libyas-cache-of-toxic-arms-all-destroyed.html,The United States and Libya in the past three months have discreetly destroyed what both sides say were the remnants of Col. Muammar al-Qaddafi’s arsenal of chemical arms.
1458,2014/02/03,Documents in New Jersey Bridge Scandal Set to Start Pouring In,https://www.nytimes.com/2014/02/03/nyregion/documents-in-bridge-scandal-set-to-start-pouring-in.html,A leader of a joint legislative panel investigating the conduct of Gov. Chris Christie’s administration warned that reviewing the thousands of subpoenaed papers could take weeks.
2130,2014/02/04,Close but Not Quite,https://afterdeadline.blogs.nytimes.com/2014/02/04/close-but-not-quite-5/,"A slightly unusual word choice can enliven a story. But we should make sure we know what our slightly unusual word actually means. Here are several recent cases where we reached for a word, only to come up with the wrong one or to use it incorrectly."
1174,2014/02/04,What’s On Tuesday,https://www.nytimes.com/2014/02/04/arts/television/whats-on-tuesday.html,Television highlights.
1347,2014/02/04,"New York Today: A Slushy Interlude, Then More Snow",https://cityroom.blogs.nytimes.com/2014/02/04/new-york-today-a-slushy-interlude/,"What you need to know for Tuesday: messy on roads and sidewalks, another storm tonight, and the mayor’s comic turn on late-night TV."
2284,2014/02/04,"The Gun Report: February 4, 2014",https://nocera.blogs.nytimes.com/2014/02/04/the-gun-report-february-4-2014/,A day in the life of armed America.
1172,2014/02/05,"Arthur Rankin, 89, Dies; His Puppet Animation Was a Holiday Hallmark",https://www.nytimes.com/2014/02/05/business/arthur-rankin-jr-who-brought-rudolph-and-santa-to-tv-dies-at-89.html,"Mr. Rankin created a canon of children’s holiday television using stop-motion puppet animations, including “Rudolph the Red-Nosed Reindeer,” and “Frosty the Snowman.”"
1967,2014/02/05,"The Gun Report: February 5, 2014",https://nocera.blogs.nytimes.com/2014/02/05/the-gun-report-february-5-2014/,A day in the life of armed America.
1233,2014/02/05,What’s On Wednesday,https://www.nytimes.com/2014/02/05/arts/television/whats-on-wednesday.html,Television highlights.
12,2014/02/06,CBS Will Broadcast Thursday Night Games,https://www.nytimes.com/2014/02/06/sports/football/cbs-to-carry-8-thursday-night-nfl-games-next-season.html,"The one-year deal was believed to be worth at least $250 million to the N.F.L., which wants Thursday games to someday approach the viewership of Sunday and Monday games."
1164,2014/02/06,What’s on Thursday,https://www.nytimes.com/2014/02/06/arts/television/whats-on-thursday.html,Television highlights.
1224,2014/02/07,Motion Is Filed to Silence Prosecutor in Sept. 11 Case,https://www.nytimes.com/2014/02/07/us/motion-is-filed-to-silence-prosecutor-in-sept-11-case.html,"A defense lawyer for Walid bin Attash has filed the motion, saying that a prosecutor’s comments on a Sept. 11 case were undermining the right of her client to a fair trial."
1441,2014/02/08,"That ‘Old Guy’? He’s Retired Now, Right?",https://www.nytimes.com/2014/02/08/arts/television/an-emotional-jay-leno-bids-goodbye-to-tonight.html,"Jay Leno said goodbye after 22 years on the “Tonight” show in a send-off reflecting how his impact differed from that of his predecessor, Johnny Carson."
482,2014/02/08,Historic Hysterics: Witnesses to a Really Big Show,https://www.nytimes.com/2014/02/08/nyregion/the-beatles-debut-on-ed-sullivan.html,"Fifty years later, audience members who were present at the birth of Beatlemania remember the electric atmosphere and the screaming."
416,2014/02/08,"Sunday Breakfast Menu, Feb. 9",https://thecaucus.blogs.nytimes.com/2014/02/08/sunday-breakfast-menu-feb-9/,"As the Winter Olympics kick off in Sochi, security concerns linger. The Congressional Budget Office released a report this week on workforce shrinkage due to the Affordable Care Act. Both topics will dominate the Sunday shows conversation."
812,2014/02/09,Michio Kaku,https://www.nytimes.com/2014/02/09/opinion/sunday/michio-kaku.html,A theoretical physicist who dresses up to sneak in a little ice-skating with his wife.
811,2014/02/09,And a Dog Named Stevie,https://www.nytimes.com/2014/02/09/fashion/weddings/and-a-dog-named-stevie.html,The bride is a senior director of operations at a pharmaceuticals company; the groom is an actor and voice-over artist.
338,2014/02/09,"A Bluesman Looks Back, Through a Few Old Songs",https://www.nytimes.com/2014/02/09/us/a-bluesman-looks-back-through-a-few-old-songs.html,"Johnny Winter celebrates his forthcoming 70th birthday with a new box set, “True to the Blues: The Johnny Winter Story,” and a new documentary film, “Johnny Winter: Down & Dirty.”"
352,2014/02/09,What’s on Sunday,https://www.nytimes.com/2014/02/09/arts/television/whats-on-sunday.html,Television highlights.
53,2014/02/11,"50 Years Later, Beatles Steal Another Show",https://www.nytimes.com/2014/02/11/arts/television/cbs-grammy-salute-belongs-to-mccartney-and-starr.html,"Sunday night’s tribute concert on CBS, like the 1964 broadcast it commemorated, belonged to the Beatles themselves."
1324,2014/02/11,New York Today: Greenmarket Blues,https://cityroom.blogs.nytimes.com/2014/02/11/new-york-today-greenmarket-blues/,"What you need to know for Tuesday: winter offerings at farmer’s markets, a cold day with snow up ahead, and a homeless turtle."
658,2014/02/11,"The Gun Report: February 11, 2014",https://nocera.blogs.nytimes.com/2014/02/11/the-gun-report-february-11-2014/,A day in the life of armed America.
683,2014/02/11,"Olympics Draws 26 Million Viewers, Even as Its TV Competitors Also Thrive",https://www.nytimes.com/2014/02/11/business/media/olympics-draws-25-million-viewers-even-as-its-tv-competitors-also-thrive.html,"A Beatles anniversary show on CBS drew 14 million, nearly seven million watched “Downton Abbey” on PBS and “Walking Dead” locked up younger viewers."
558,2014/02/12,"Thomas Frank, Author and Historian, Will Join Salon",https://www.nytimes.com/2014/02/12/business/media/thomas-frank-author-and-historian-will-join-salon.html,The author of “What’s the Matter With Kansas” will contribute feature articles every Sunday and comment on current events.
19,2014/02/12,"Marty Plissner, 87, Is Dead; Led Political Coverage at CBS",https://www.nytimes.com/2014/02/12/us/marty-plissner-87-is-dead-led-political-coverage-at-cbs.html,Mr. Plissner was a reporter and writer known for his ability to cultivate sources and for a dexterity in covering primaries that contributed to increased competition among television networks.
319,2014/02/12,"The Gun Report: February 12, 2014",https://nocera.blogs.nytimes.com/2014/02/12/the-gun-report-february-12-2014/,A day in the life of armed America.
26,2014/02/13,CBS Beats Expectations Despite Flat Ad Revenue,https://www.nytimes.com/2014/02/13/business/media/cbs-beats-expectations-despite-flat-ad-revenue.html,"Advertising revenue was flat, but content licensing grew thanks to the sale of shows such as “Hawaii Five-O” for domestic reruns."
1698,2014/02/13,State by State in the Aftermath of Deadly Winter Storm,https://thelede.blogs.nytimes.com/2014/02/13/tracking-historic-storm-state-by-state/,A look at how states along the East Coast are faring In the aftermath of a deadly storm that caused havoc from Georgia to Massachusetts.
1940,2014/02/13,"The Gun Report: February 13, 2014",https://nocera.blogs.nytimes.com/2014/02/13/the-gun-report-february-13-2014/,A day in the life of armed America.
447,2014/02/14,‘Network’ Told the Future,https://www.nytimes.com/2014/02/14/opinion/network-told-the-future.html,"Ron Bonn, a former CBS News producer, responds to a column by Maureen Dowd."
335,2014/02/14,Robust Profits Offset Weak Retail Sales,https://www.nytimes.com/2014/02/14/business/daily-stock-market-activity.html,A handful of encouraging corporate earnings reports helped turn the tide in the stock market on Thursday.
2090,2014/02/14,"The Gun Report: February 14, 2014",https://nocera.blogs.nytimes.com/2014/02/14/the-gun-report-february-14-2014/,A day in the life of armed America.
262,2014/02/14,With a Bigger Comcast May Come More Deals,https://www.nytimes.com/2014/02/14/a-bigger-comcast-may-beget-more-deals/,"With Comcast proposing to buy Time Warner Cable, other companies that own cable networks are watching nervously, and may look to consolidate."
407,2014/02/14,If a Cable Giant Becomes Bigger,https://www.nytimes.com/2014/02/14/opinion/if-a-cable-giant-becomes-bigger.html,"Buying Time Warner Cable would give Comcast more control over the media and the Internet, and ultimately more control over American consumers."
3256,2014/02/14,Spare Times for Feb. 14-20,https://www.nytimes.com/2014/02/14/arts/spare-times-for-feb-14-20.html,"A listing of discussions, film screenings, cultural activities and walking tours in New York City."
1847,2014/02/15,"Ralph Waite, Depression-Era Patriarch in ‘The Waltons,’ Dies at 85",https://www.nytimes.com/2014/02/15/arts/television/ralph-waite-patriarch-in-tv-series-the-waltons-dies-at-85.html,An acting assignment to “pick up a couple of bucks” turned into a nine-year job for Mr. Waite on one of America’s most popular television series.
1192,2014/02/15,What’s On Saturday,https://www.nytimes.com/2014/02/15/arts/television/whats-on-saturday.html,Television highlights.
353,2014/02/15,"Sunday Breakfast Menu, Feb. 16",https://thecaucus.blogs.nytimes.com/2014/02/15/sunday-breakfast-menu-feb-16/,The East Coast was blanketed by snow last week and California’s record-setting drought persists. The Sunday shows will discuss the extreme weather and 2016 presidential prospects.
529,2014/02/16,Driving to the Music of Chance,https://www.nytimes.com/2014/02/16/opinion/sunday/driving-to-the-music-of-chance.html,"Listening to the car radio, I surrender control and let the D.J. take over."
2093,2014/02/16,Bullish on Boyish,https://www.nytimes.com/2014/02/16/arts/television/nbc-hopes-jimmy-fallon-brings-younger-viewers-to-tonight.html,"With a youthful Jimmy Fallon taking over the “Tonight” show, NBC hopes to attract a younger audience to late-night network TV."
536,2014/02/16,What’s On Today?,https://www.nytimes.com/2014/02/16/arts/whats-on-today.html,Television highlights.
