,link,headline,summary,date
1451,http://gadgetwise.blogs.nytimes.com/2011/01/03/already-tops-on-tvs-vizio-eyes-tablets/,"Already Tops on TVs, Vizio Eyes Tablets","Apple's iPad controls the high end of the nascent tablet market, but Vizio seems to have its eyes on the lower end.",2011/01/03
1348,http://boss.blogs.nytimes.com/2011/01/03/this-week-in-small-business-resolving-to-be-optimistic/,This Week in Small Business: Resolving to Be Optimistic,"What's affecting me, my clients and other small-business owners this week.",2011/01/03
362,https://www.nytimes.com/2011/01/03/arts/television/03lee.html,How an Engineer Became a White-Haired General,A new “American Experience” program about Robert E. Lee on PBS Monday makes you wonder if maybe Ulysses S. Grant is just more interesting.,2011/01/03
1607,https://www.nytimes.com/2011/01/03/technology/03iphone.html,Bug Causes iPhone Alarm to Greet New Year With Silence,"After problems with iPhone alarms to start the new year, Apple said the error would be fixed by Monday.",2011/01/03
1553,http://dealbook.nytimes.com/2011/01/04/qualcomm-nears-3-5-billion-deal-for-atheros/,Qualcomm Is Said to Be Set to Buy Atheros for $3.5 Billion,8:42 p.m. | Updated,2011/01/04
1654,https://www.nytimes.com/2011/01/04/business/global/04smoke.html,"In Japan, Pfizer Is Short of Drug to Help Smokers","After a rise in the cigarette tax, demand for a Pfizer antismoking drug outstripped the supply.",2011/01/04
2344,https://www.nytimes.com/2011/01/04/business/media/04adco.html,Pepsi to Sponsor ‘American Idol’ Rival,"Fox will announce that Pepsi is the sole season-long sponsor for “The X Factor,” a competition Simon Cowell is bringing to the United States.",2011/01/04
2141,http://opinionator.blogs.nytimes.com/2011/01/04/friends-with-benefits/,Goldman's Mutual Friend,"Can Goldman Sachs, the profit-seeking missile of high finance, really make money by investing $450 million in Facebook, at a vertigo-inducing price that values the social-networking company at $50 billion?",2011/01/04
250,http://mediadecoder.blogs.nytimes.com/2011/01/04/wine-sales-to-benefit-product-red-aids-fight/,Wine Sales to Benefit (Product) Red AIDS Fight,"5:12 p.m. | Updated (Product) Red, the effort to fight AIDS in Africa, is teaming up with its first alcoholic beverage partner, which also happens to be its first marketer partner from Australia.",2011/01/04
1745,http://dealbook.nytimes.com/2011/01/05/qualcomm-to-buy-atheros-for-45-a-share/,Qualcomm to Buy Atheros for $45 a Share,"Qualcomm, the wireless technology company, has agreed to buy the chip maker Atheros Communications for $3.1 billion, or $45 a share, in a deal that underscores the growing importance of smartphones and tablet computers.",2011/01/05
470,https://www.nytimes.com/2011/01/05/business/media/05adco.html,Don’t Call It a Cracker: Wheat Thins Prefers to Be Billed as a Snack,"A marketing campaign for Wheat Thins surprises fans of the product, which is shunning the term “cracker” in favor of “snack.”",2011/01/05
1483,http://gadgetwise.blogs.nytimes.com/2011/01/05/motorola-introduces-the-xoom-its-answer-to-the-ipad/,"Motorola Introduces the Xoom, Its Answer to the iPad",6:30 p.m. | Updated Adding more on the Xoom and other new products.,2011/01/05
2260,http://dealbook.nytimes.com/2011/01/05/for-every-facebook-to-toast-there-is-an-ampd-mobile-to-mourn/,"For Every Facebook to Toast, There Is an Amp'd Mobile to Mourn",Silicon Valley is toasting a flurry of mega venture deals.,2011/01/05
740,https://www.nytimes.com/2011/01/05/realestate/commercial/05toronto.html,Prices Still Soaring in a Toronto District Newly Fashionable,"In an area of old factories and auto lots, developers are creating space for restaurants, boutiques and condominiums.",2011/01/05
1850,https://www.nytimes.com/2011/01/05/education/05tablets.html,Math That Moves: Schools Embrace the iPad,"Spending money on tablet computers may seem an extravagance, but some educators say they are more than just a cool toy.",2011/01/05
2072,http://dealbook.nytimes.com/2011/01/05/the-500-investor-threshold-debated-for-its-47-year-history/,Goldman-Facebook Deal Raises Debate on Investor Pool,7:46 p.m. | Updated,2011/01/05
1539,http://bits.blogs.nytimes.com/2011/01/05/apple-ipad-2-rumors-circulate-the-web/,Apple iPad 2 Rumors Circulate the Web,"While almost every technology company in the world descends on Las Vegas this week for the Consumer Electronics Show, one major tech company will be missing: Apple. But even in the absence of Steven Jobs and his iProducts, the technology giant's intimidating presence will be felt in every corner of the event.",2011/01/05
702,https://www.nytimes.com/2011/01/05/sports/football/05nfl.html,"N.F.L. Declined to View Favre Texts, Lawyer Says",A lawyer said N.F.L. investigators looking into a separate sexual harassment allegation declined his offer to view text messages and other documents that demonstrated Favre’s misconduct.,2011/01/05
21,http://gadgetwise.blogs.nytimes.com/2011/01/06/att-readies-its-post-iphone-strategy/,AT&T Readies Its Post-iPhone Strategy,"LAS VEGAS -- AT&T's agreement with Apple to be the exclusive distributor of the iPhone in the United States may be drawing to a close, but the nation's second-largest wireless carrier has no plans to be left empty-handed when it ends.",2011/01/06
2025,http://economix.blogs.nytimes.com/2011/01/06/why-are-taxpayers-subsidizing-facebook-and-the-next-bubble/,"Why Are Taxpayers Subsidizing Facebook, and the Next Bubble?","Simon Johnson, the former chief economist at the International Monetary Fund, is the co-author of ""13 Bankers.""",2011/01/06
384,http://cityroom.blogs.nytimes.com/2011/01/06/nocturnalist-fixations-in-abundance/,Nocturnalist | Fixations in Abundance,"On a side street in Long Island City, Queens, young people in artful dishabille ducked through the doorway of a factory marked Alfred Mainzer Inc. Greeting Cards on Wednesday night. Inside, they headed down a rabbit hole of sorts - a hallway with a beamed ceiling so low you had to stoop - into a very odd world.",2011/01/06
1040,https://www.nytimes.com/2011/01/06/garden/06books.html,Selling a Book by Its Cover,"In the digital age, the printed book has received a stay of execution from an unlikely source: designers.",2011/01/06
2002,https://www.nytimes.com/2011/01/06/technology/personaltech/06askk.html,Slicing Up the Camera Roll,"Creating multiple albums in an iPhone Photos app, transferring VCR tapes and getting Map apps from Bing.",2011/01/06
1581,https://www.nytimes.com/2011/01/06/fashion/06ROW-1.html,EBay Takes a Page From the Glossies,"With a new creative director, eBay Fashion may make its site more navigable by adding magazine-like editorial content.",2011/01/06
1604,https://www.nytimes.com/2011/01/06/fashion/06CRITIC.html,Chuck and Doc Step Out,The new Converse flagship and the new Dr. Martens store offer customizing and new options.,2011/01/06
1994,http://dealbook.nytimes.com/2011/01/06/taxpayer-backing-for-the-facebook-bubble/,Taxpayer Backing for the Facebook Bubble,"Goldman Sachs&#8217;s deal with Facebook, while it may have won praise for the bankers involved, is another example of how government backing leads to moral hazard, Simon Johnson writes at Economix.",2011/01/06
852,https://www.nytimes.com/2011/01/06/world/asia/06zorthian.html,"Barry Zorthian, U.S. Diplomat in Vietnam, Dies at 90","As a public affairs officer in Saigon during the Vietnam War, Mr. Zorthian faced a skeptical press corps in what became known as the “five o’clock follies.”",2011/01/06
1430,https://www.nytimes.com/2011/01/06/business/06charity.html,New Charges of Cheating Tarnish Pepsi Fund-Raising Contest for Nonprofits,Contestants in the PepsiFresh fund-raising contest for nonprofits charge that some participants are using third parties to manipulate the results.,2011/01/06
2130,https://www.nytimes.com/2011/01/06/fashion/08VOGUE.html,French Vogue Names New Editor,"Emmanuelle Alt, the new editor of French Vogue, had been the magazine’s fashion director since 2000.",2011/01/06
940,http://lens.blogs.nytimes.com/2011/01/06/a-moment-with-larry-fink/,A Moment With Larry Fink,"Larry Fink, born in 1941, started taking photographs as an adolescent. His work has been exhibited at the Museum of Modern Art and the Whitney Museum of American Art, among others, and he was the recipient of a Guggenheim Fellowship in 1976. His books include ""Social Graces"" (1984, reissued 2001), ""Boxing"" (1997), ""Runway"" (2000) and ""The Vanities: Hollywood Parties 2000-2009,"" which will be published this year by Schirmer/Mosel. He is a professor of photography at Bard College. This conversation, with Adriana Teresa, the co-founder of FotoVisura and the publisher of Visura Magazine, has been edited and condensed.",2011/01/06
1132,https://www.nytimes.com/2011/01/06/business/06views.html,"Apple, Though Absent, Is a Presence at Electronics Show","Conspicuous by its absence, Apple will still permeate the big annual Consumer Electronics Show, as exhibitors present their fine-tuned responses to the iPad.",2011/01/06
111,https://www.nytimes.com/2011/01/07/technology/07verizon.html,"With Android Phones, Verizon Is in Position to Gain Lost Ground","Verizon, which passed on becoming the initial carrier for the iPhone, now stands to gain by carrying iPhones and Android phones on an expanded 4G network.",2011/01/07
2174,https://www.nytimes.com/2011/01/07/business/07views.html,Goldman’s Calculated Risk Won Facebook Deal,Goldman bested its rivals on the Facebook deal by combining different strands of its business to serve an important client.,2011/01/07
285,http://tmagazine.blogs.nytimes.com/2011/01/07/regulation-work-wear-hellers-cafe-by-warehouse/,Regulation Work Wear | Heller's Café by Warehouse,"Larry McKaughan, head of the vintage clothing company Heller's Café, has garnered a cultlike following among heritage-obsessed shoppers on the hunt for authentic, turn-of-the-century clothing. So when J. Crew approached him to collaborate on a capsule collection, he jumped at the chance.",2011/01/07
1527,http://bits.blogs.nytimes.com/2011/01/07/is-it-finally-time-for-the-verizon-iphone/,Is It Finally Time for the Verizon iPhone?,"Just yesterday, Verizon's top executives had the attention of the world's technology press during a keynote speech and news conference at the Consumer Electronics Show in Las Vegas. The events left some disappointed: Verizon had little new to announce, and in particular, there was no announcement about an iPhone running on Verizon Wireless.",2011/01/07
999,https://www.nytimes.com/2011/01/07/movies/07gogo.html,A Bar Where Everybody Knows Your Pole Dance,"In Abel Ferrara’s “Go Go Tales,” a Manhattan strip club owned by Willem Dafoe and run by Bob Hoskins faces eviction by Sylvia Miles.",2011/01/07
2129,http://dealbook.nytimes.com/2011/01/07/the-facebook-microsoft-parallels/,The Facebook-Microsoft Parallels,"A computer prodigy drops out of Harvard and builds one of America's hottest companies. He brings on an M.B.A. to help him think about things other than programming. He wants to keep his very profitable company private. But as his company grows, he begins distributing shares to his ever-increasing employee base. This gives his company more than 499 shareholders and forces him to consider an initial public offering. The investment bank Goldman Sachs plays a major role in the I.P.O.",2011/01/07
82,https://www.nytimes.com/2011/01/08/technology/08verizon.html,Verizon Is Said to Be Planning to Announce iPhone 4 on Its Network,The long-expected arrival of the iPhone on Verizon will end years of exclusivity for AT&T and is likely to upend the smartphone market in the United States.,2011/01/08
47,https://www.nytimes.com/2011/01/09/business/09digi.html,99.999% Reliable? Don’t Hold Your Breath,"The reliability of complex Web services should grow over time, though it might never achieve the standard set by Ma Bell.",2011/01/09
1810,https://www.nytimes.com/2011/01/09/sports/ApGLFLPGAUSALincicome.html,Lincicome in Men’s Event,American pro golfer Brittany Lincicome is kicking off another round in golf’s battle of the sexes as she plans to tee off against the men at a Hooters Tour tournament in Florida.,2011/01/09
2283,https://www.nytimes.com/2011/01/09/business/09gret.html,$2.6 Billion to Cover Bad Loans: It’s a Start,"A deal won’t recoup much for taxpayers, but it may open the door to a reckoning of liabilities created by banks’ questionable mortgage practices.",2011/01/09
1876,http://cityroom.blogs.nytimes.com/2011/01/10/wal-mart-opens-major-campaign-to-take-new-york/,Wal-Mart Opens Major Campaign to Take New York,"In its bid to open its first stores in New York City, Wal-Mart has begun a full-court-press publicity campaign, complete with advertisements, mailers and a New York-specific Web site that went live Monday. All this as the City Council gears up for a Wednesday hearing on Wal-Mart, which the company has decided not to attend.",2011/01/10
901,https://www.nytimes.com/2011/01/10/business/media/10adnewsletter1.html,Restaurant Chain Turns to Employees for Creativity,"Carino’s Italian, a chain of casual restaurants, is sponsoring a contest to create commercials that is open to its servers and other hourly staff members.",2011/01/10
1452,http://dealbook.nytimes.com/2011/01/10/google-cofounder-sets-sail-on-45-million-yacht/,Google Co-Founder Sets Sail on $45 Million Yacht,"Facebook's Mark Zuckerberg may be the man of the moment, what with the Time Person of the Year award, the most hotly awaited impending initial public offering and a critically acclaimed movie loosely based on his life.",2011/01/10
2128,https://www.nytimes.com/2011/01/10/business/media/10tv.html,A TV-Internet Marriage Awaits Blessings of All Parties,The future of cable and satellite distributors may hinge on how they handle the union of television and the Internet.,2011/01/10
2345,http://dealbook.nytimes.com/2011/01/10/the-legal-issues-in-the-goldman-facebook-deal/,The Legal Issues in the Goldman-Facebook Deal,Goldman Sachs's $450 million investment in Facebook has raised many questions. Here is a guide to understanding the legal issues raised by the deal.,2011/01/10
74,http://bits.blogs.nytimes.com/2011/01/10/the-verizon-iphone-announcement/,The Buzz on the Verizon iPhone Announcement,The Verizon iPhone frenzy kicked into full gear over the weekend as bloggers and technology pundits picked over crumbs of information online like famished shoppers discussing a free food sample they just got at a fancy grocery store.,2011/01/10
2369,http://dealbook.nytimes.com/2011/01/10/accounting-regulators-end-turf-battle/,Accounting Regulators End Turf Battle,7:36 p.m. | Updated,2011/01/10
1733,http://dealbook.nytimes.com/2011/01/10/facebooks-google-effect/,Facebook's Google Effect,"""I hope the only people harmed are speculators.""",2011/01/10
1334,http://mediadecoder.blogs.nytimes.com/2011/01/10/abc-considers-a-wicked-mini-series/,ABC Considers a 'Wicked' Mini-Series,"ABC is thinking about getting back into the mini-series business, with a deal to consider turning the book that spawned the Broadway musical ""Wicked"" into a multipart program.",2011/01/10
1322,http://dealbook.nytimes.com/2011/01/11/with-verizon-will-apple-take-a-bite-of-more-enterprise/,"With Verizon, Will Apple Take a Bite of More Enterprise?","Few companies could command as much attention for bringing an existing phone to a new telephone network as Apple, whose iPhone is coming to Verizon Wireless.",2011/01/11
504,http://cityroom.blogs.nytimes.com/2011/01/11/answers-about-getting-organized/,Answers About Getting Organized,"Barbara Reich, a professional organizer who was the subject of a recent Metropolitan article by Elissa Gootman, is taking readers' questions this week about getting organized. You can ask a question here or find previous and subsequent installments in this Q & A here.",2011/01/11
1897,https://www.nytimes.com/2011/01/11/business/media/11adco.html,"For Dipping? Sure, but for Reconnecting, Too",A Tostitos campaign will be promoted through social media and public relations rather than a traditional outlets.,2011/01/11
45,https://www.nytimes.com/2011/01/11/technology/11phone.html,AT&T and Verizon Trade Taunts Over iPhone,"Verizon is set to offer an iPhone, cranking up the fight over smartphones, which generate substantial revenues.",2011/01/11
1910,https://www.nytimes.com/2011/01/11/nyregion/11walmart.html,Wal-Mart Will Skip Hearing by Council,The retail giant has kicked off an intense media campaign to defend its efforts to open stores in New York City.,2011/01/11
1923,https://www.nytimes.com/2011/01/11/technology/11chip.html,Chief Ousted in Surprise at A.M.D.,Dirk Meyer has resigned and will be succeeded by the chief financial officer Thomas J. Seifert while the company searches for a permanent replacement.,2011/01/11
2359,http://dealbook.nytimes.com/2011/01/11/morning-take-out-160/,Morning Take-Out,MERGERS AND ACQUISITIONS,2011/01/11
1997,http://dealbook.nytimes.com/2011/01/11/goldman-vows-to-be-more-open-about-its-business/,Goldman Vows to Be More Open About Its Business,,2011/01/11
1093,https://www.nytimes.com/2011/01/12/technology/12phone.html,Battle Is Set as Verizon Adds iPhone,The highly anticipated move marks the end of a five-year agreement of exclusivity between Apple and AT&T.,2011/01/12
1837,http://dealbook.nytimes.com/2011/01/12/in-nielsens-public-offering-a-bellwether-for-buyout-shops/,"In Nielsen's Public Offering, a Bellwether for Buyout Firms","Over the next two weeks, executives at the market researcher Nielsen will traverse the United States and Europe to sell big investors on its $1.5 billion offering, putting it on track to become the first major company backed by private equity to go public this year.",2011/01/12
1377,http://bits.blogs.nytimes.com/2011/01/12/the-iphone-effect-strikes-early-for-verizon/,The iPhone Effect Strikes Early for Verizon,"Verizon's announcement that it would offer Apple's iPhone was met with cheers by many consumers because its network is considered more reliable than AT&T's. But on Tuesday, Verizon suffered its own slowdown.",2011/01/12
118,https://www.nytimes.com/2011/01/12/business/12views.html,Adding Up Parts at Goldman Sachs,New rules on earnings reporting makes valuing Goldman a bit easier than it once was.,2011/01/12
1241,http://pogue.blogs.nytimes.com/2011/01/12/the-arrival-of-the-verizon-iphone/,The Arrival of the Verizon iPhone,"So. Wow. After all these years, after all the pundits cried wolf year after year, Verizon is finally going to offer the iPhone, starting next month.",2011/01/12
2418,http://dealbook.nytimes.com/2011/01/12/morning-take-out-161/,Morning Take-Out,Highlights from the DealBook newsletter.,2011/01/12
319,https://www.nytimes.com/2011/01/12/sports/12yahoosports.html,Yahoo Sports Adds an Online Magazine,"Yahoo’s sports division and SportsFanLive.com will start producing ThePostGame.com, a daily magazine.",2011/01/12
1517,https://dotearth.blogs.nytimes.com/2011/01/12/can-140-characters-matter/,Can 140 Characters Matter?,Is Twitter a step toward Earth becoming noosphere — a “planet of the mind”?,2011/01/12
616,https://www.nytimes.com/2011/01/13/fashion/13SKIN.html,Graying Men Choosing the Touch-Up,"Men who color their hair often keep some gray, balancing the look of experience with an impression of youth.",2011/01/13
2309,http://dealbook.nytimes.com/2011/01/13/morning-take-out-162/,Morning Take-Out,MERGERS & ACQUISITIONS,2011/01/13
119,http://gadgetwise.blogs.nytimes.com/2011/01/13/how-wireless-networks-fared-at-ces/,How Wireless Networks Fared at CES,"As my colleague Jenna Wortham's article pointed out on Monday, the success of Verizon's iPhone offering will depend largely on the Verizon network ability to deliver where AT&T has sputtered, which is reliability.",2011/01/13
132,https://www.nytimes.com/2011/01/13/business/13athleta.html,Gap to Open San Francisco Store for Brand Born on the Web,"On Thursday, the company will open a store in San Francisco for Athleta, a brand that was originally available only online and in catalogs.",2011/01/13
1158,http://pogue.blogs.nytimes.com/2011/01/13/first-the-bad-news/,"First, the Bad News",Two announcements this week. Two big bummers. Two good things gone.,2011/01/13
1679,http://dealbook.nytimes.com/2011/01/14/citis-bailout-ad-hoc-rescue-for-an-unwilling-bank/,Citi's Bailout: Ad Hoc Rescue for an Unwilling Bank,"The agency charged with overseeing the government bailout of Citigroup said in a report published Thursday that the Bush administration's decision to save the financial behemoth was ""strikingly ad hoc,"" and that its offer was accepted ""against the advice of Citigroup insiders who considered the government's terms too expensive.""",2011/01/14
2327,https://www.nytimes.com/2011/01/14/business/economy/14place.html,Uncle Sam Wants His AAA Rating,Moody’s and S.& P. warned the United States that it might ruin its triple-A credit rating if the national debt kept increasing.,2011/01/14
1944,http://dealbook.nytimes.com/2011/01/14/morning-take-out-163/,Morning Take-Out,Highlights from the DealBook newsletter.,2011/01/14
2424,http://dealbook.nytimes.com/2011/01/14/jpmorgans-fourth-quarter-profits-rise-47-to-4-8-billion/,JPMorgan Posts Strong Profit as Crisis Fades,8:19 p.m. | Updated,2011/01/14
2132,http://dealbook.nytimes.com/2011/01/14/community-health-seeks-to-oust-tenets-board/,Community Health Seeks to Oust Tenet's Board,"12:48 p.m. | Updated Community Health Systems said on Friday that it would seek to replace the board of Tenet Healthcare, as it pursues a $3.3 billion hostile takeover of its smaller competitor.",2011/01/14
1623,https://www.nytimes.com/2011/01/14/us/14iht-letter14.html,"Taking Care of Business, and the U.S.","To stay in charge, the well-connected insiders who move easily between Wall Street and the White House need to deliver benefits to the whole country, not just the elite.",2011/01/14
92,https://www.nytimes.com/2011/01/15/business/15nocera.html,Verizon Deal May Expose iPhone Flaws,The problem with dropped calls on the iPhone may no longer be blamed on the network now that Apple has signed a deal with Verizon Wireless.,2011/01/15
2005,https://www.nytimes.com/2011/01/15/technology/personaltech/15phone.html,New Task for Phone: File Taxes,"Intuit, the maker of TurboTax software, has an application called SnapTax that allows taxpayers to file federal taxes by iPhone or Android using the 1040EZ form.",2011/01/15
1608,https://www.nytimes.com/2011/01/15/sports/15tickets.html,"As Economy Sagged, Online Sports Ticket Market Soared","After initially resisting ticket resellers, many teams have allied with them, making it easier for season-ticket holders to resell their tickets and recoup some money.",2011/01/15
372,https://www.nytimes.com/2011/01/15/arts/television/15playboy.html,Don’t Expect References to Literary Giants,“Brooklyn Kinda Love” on Playboy TV follows four young couples.,2011/01/15
590,https://www.nytimes.com/2011/01/16/magazine/16FOB-onlanguage-t.html,Auto(in)correct,How smartphones are making us look dumb.,2011/01/16
2197,https://www.nytimes.com/2011/01/16/crosswords/chess/16chess.html,Meteoric Rise for One Who Had Turned Away,"Matthew Herman abandoned chess when he was 13 to attend college, and then pursued a career at Goldman Sachs.",2011/01/16
670,https://www.nytimes.com/2011/01/16/nyregion/16dinenj.html,"Cajun-Spiced Food, in a Nonprofit Setting",Patrick Pierre-Jerome’s return is in an unlikely setting: a nightclub and restaurant where live music shares the stage with Cajun-spiced Southern food.,2011/01/16
89,https://www.nytimes.com/2011/01/16/weekinreview/16brustein.html,"Wireless, but Leashed","Cellphone users rejoiced after Apple liberated the iPhone from AT&T’s grip. But Europeans asked, What took so long?",2011/01/16
2247,http://mediadecoder.blogs.nytimes.com/2011/01/16/f-c-c-to-study-retransmission-fees/,F.C.C. to Study Retransmission Fees,"Time Warner Cable resolved another feud about retransmission fees over the weekend. This time it was with Sinclair Broadcasting, and this time no programs were affected.",2011/01/16
556,https://www.nytimes.com/2011/01/17/nyregion/17house.html,7-Year Fight to Reclaim a House Stolen in the Wave of a Pen,"After a fraudulent sale in 2003, an artist lost the house in Brownsville, Brooklyn, that he had been using as an art studio, and he says he has yet to get the deed back.",2011/01/17
188,https://www.nytimes.com/2011/01/17/business/media/17apple.html,"For Magazines, a Bitter Pill in iPad","The magazine industry is discovering that although Apple may offer new opportunities with its devices, it exacts a heavy toll.",2011/01/17
2355,https://www.nytimes.com/2011/01/17/business/17grocery.html,Big Retailers Fill More Aisles With Groceries,"Stores known for selling clothes or aspirin, like Walgreens, CVS and Target, are expanding into the grocery business.",2011/01/17
665,https://www.nytimes.com/2011/01/17/arts/television/17law.html,"The Law? She’ll Do It Her Way, Thank You","Two new television shows, “Harry’s Law” and “Fairly Legal,” feature female lawyers leaving the flavorless soup kettle of big-firm casework for odder pastures.",2011/01/17
2168,http://dealbook.nytimes.com/2011/01/17/goldman-limits-facebook-investment-to-foreign-clients/,Goldman Limits Facebook Investment to Foreign Clients,8:55 p.m. | Updated,2011/01/17
1367,https://www.nytimes.com/2011/01/18/technology/18cook.html,A Deep Bench of Leadership at Apple,"A decision by Steven P. Jobs, the chief executive, to take leave puts a spotlight on several executives, in particular Timothy D. Cook, who will take over day-to-day operations.",2011/01/18
1835,https://www.nytimes.com/2011/01/18/technology/18apple.html,"Jobs Takes Sick Leave at Apple Again, Stirring Questions","Steven P. Jobs, the chief executive of Apple is taking leave a year and a half after a liver transplant. Timothy D. Cook is to oversee day-to-day operations.",2011/01/18
2020,http://dotearth.blogs.nytimes.com/2011/01/18/on-responding-to-imprecise-climate-risks/,On Responding to Imprecise Climate Risks,"[Jan. 19, 9:25 a.m. | Updated Due to my misinterpretation of an e-mail from the Climate Q&A Service, I incorrectly wrote that the input below on the reader's questions was from the group of four scientists. In fact it was almost entirely from one of those researchers, Vincent P. Gutschick. Jim Bouldin sent a note this morning providing his independent reaction to the reader's questions. It's appended at the bottom of the post.]",2011/01/18
1347,https://www.nytimes.com/2011/01/18/science/18tier.html,"Heavy Doses of DNA Data, With Few Side Effects","Most people say they’ll pay for genetic tests even if the predictions are sometimes wrong, and most people don’t seem to be traumatized even when they receive bad news.",2011/01/18
2372,http://dealbook.nytimes.com/2011/01/18/a-i-g-and-treasury-pick-4-banks-for-big-stock-sale/,A.I.G. and Treasury Pick 4 Banks for Big Stock Sale,"7:20 p.m. | Updated The American International Group and the Treasury Department have selected four big banks to lead the first sale of the government's extensive stock holdings in the bailed-out insurer, people briefed on the matter said on Tuesday.",2011/01/18
1279,http://gadgetwise.blogs.nytimes.com/2011/01/18/googles-chrome-os-putting-everything-in-the-browser-window/,Google's Chrome OS: Putting Everything in the Browser Window,"6:38 p.m. | Updated to reflect that it is not possible to use Skype on Chrome, and that the device does have a fan.",2011/01/18
147,http://bits.blogs.nytimes.com/2011/01/18/n-j-attorney-general-and-fbi-announce-charges-in-ipad/,Two Arrested in iPad Security Breach,"Jan. 19, 12:22 p.m. | Updated See our longer article about the arrests and charges.",2011/01/18
1361,https://www.nytimes.com/2011/01/18/business/18views.html,Apple Needs a Stronger Transfer of Power,"Apple would have been better served by explicitly naming Tim Cook acting chief executive, leaving Steven P. Jobs as chairman during his medical leave.",2011/01/18
133,https://www.nytimes.com/2011/01/19/realestate/commercial/19space.html,"Office Work Space Is Shrinking, but That’s Not All Bad","As employees become more mobile and less tied to their desks, the average amount of space per employee has been dropping, and what remains is being made more flexible.",2011/01/19
1338,https://www.nytimes.com/2011/01/19/business/19invest.html,Jobs’s Departure Overshadows Apple Earnings Report,"Apple’s shares showed some resilience after an announcement by the chief executive, Steven P. Jobs, that he was taking a medical leave of absence.",2011/01/19
120,https://www.nytimes.com/2011/01/19/technology/19ipad.html,Two Are Charged With Fraud in iPad Security Breach,"Federal prosecutors arrested two men on Tuesday on charges of fraud and conspiracy for obtaining and distributing the e-mail addresses of 114,000 iPad 3G owners.",2011/01/19
1628,http://dealbook.nytimes.com/2011/01/19/goldman-sachss-navel-gazing-comes-up-short/,Goldman Sachs's Navel-Gazing Comes Up Short,"The New Year is a time for reflection, so it was heartening to see Goldman Sachs come out with 63 pages of resolutions.",2011/01/19
1815,https://www.nytimes.com/2011/01/19/business/19views.html,Promise for Apollo in New Prospectus,"The sixth version of the firm’s plan for a public stock offering contains signs buried in its 1,000-plus pages that should encourage prospective investors.",2011/01/19
1598,https://www.nytimes.com/2011/01/19/business/media/19anonymous.html,Writers Are Asked Not to Talk About Author of ‘O’,"Simon & Schuster requested that journalists and other writers not comment if asked whether they were responsible for the novel “O,” about a fictional 2012 presidential campaign.",2011/01/19
1693,https://www.nytimes.com/2011/01/19/technology/19apple.html,Apple’s Strong Holiday Season Lifts Revenue 70%,"The results far exceeded analysts’ bullish expectations. Even so, they were overshadowed by the decision by Steven P. Jobs, the chief executive, to take a medical leave.",2011/01/19
2334,https://www.nytimes.com/2011/01/19/business/19place.html,Banks’ Underlying Problem Is Revenue,"Bank earnings since the peak of the financial crisis have been exaggerated to a large degree, in both directions, by the shuffling of reserves money.",2011/01/19
1533,https://www.nytimes.com/2011/01/19/technology/companies/19innovate.html,Can Apple Find More Hits Without Its Tastemaker?,"Without Steven P. Jobs at the helm, can Apple continue its streak of innovation, particularly in a fast-moving industry?",2011/01/19
1650,https://www.nytimes.com/2011/01/20/business/20walmart.html,Wal-Mart Shifts Strategy to Promote Healthy Foods,"The company said it would lower the price of fresh produce and cut sugar, fat and salt in its house brands, and would press other food manufacturers to do the same.",2011/01/20
328,https://www.nytimes.com/2011/01/20/fashion/20close.html,Nice-Guy Bloggers Needn’t Finish Last,Jared Eng of Just Jared spares celebrities the poison pen.,2011/01/20
1443,https://www.nytimes.com/2011/01/20/technology/personaltech/20smart.html,How to Make Your iPhone Gently Weep,Several apps for the iPhone and iPad give guitarists the ability to add effects and record.,2011/01/20
38,https://www.nytimes.com/2011/01/20/us/20privacy.html,Court Weighs Whether Corporations Have Personal Privacy Rights,A case involves AT&T’s effort to block the release of documents it had provided to the F.C.C.,2011/01/20
1762,http://dealbook.nytimes.com/2011/01/20/googles-management-shift-what-now-for-m-a/,Google's Management Shift: What Now for M.&A.?,"In a surprise announcement on Thursday, Google said that one of its co-founders, Larry Page, will become its chief executive on April 4, taking over for Eric E. Schmidt.",2011/01/20
840,http://bucks.blogs.nytimes.com/2011/01/20/managing-online-accounts-after-death/,Managing Online Accounts After Death,"In a recent New York Times magazine article, ""Cyberspace When You're Dead,"" the writer Rob Walker mentioned three Web sites that help ensure consumers still have a say in what happens to their online presences after they die.",2011/01/20
1782,https://www.nytimes.com/2011/01/21/technology/21chip.html,Advanced Micro Devices Predicts Strong Quarter,"The chip maker, which had a change in leadership this month, said it would beat analysts’ estimates.",2011/01/21
2224,http://dealbook.nytimes.com/2011/01/21/former-senator-bayh-joins-apollo/,Former Senator Bayh Joins Apollo Global,"Evan Bayh, the former senator from Indiana, has joined Apollo Global Management, the New York private equity firm.",2011/01/21
349,https://www.nytimes.com/2011/01/21/movies/21roundup-20_RVW.html,An Addition to the Giant-Robot Genre,The fourth movie from the Japanese TV series “Neon Genesis Evangelion.”,2011/01/21
2060,https://www.nytimes.com/2011/01/21/business/media/21fcc.html,Verizon Sues F.C.C. to Overturn Order on Blocking Web Sites,A legal challenge had been expected to the F.C.C.’s rule on net neutrality.,2011/01/21
