,link,headline,summary,date
1766,https://www.nytimes.com/2007/11/15/arts/television/15life.html,TV Shows See Strike as a Second Chance,"In the television business the grim reality of the writers’ strike has set in, with the prospect of a long shutdown of scripted shows growing stronger by the day.",2007/11/15
1259,https://www.nytimes.com/2007/11/15/arts/television/15bell.html,Sad Truths and Sad Lives of Generation Blog,“Quarterlife” unfolds in eight-minute episodes that go up on Myspacetv.com every Sunday and Thursday night. Central to the mood of the series is the notion that the emergence of new media has made it harder to be young than it once was.,2007/11/15
1489,https://www.nytimes.com/2007/11/15/business/15plant.html,"In Eco-Friendly Factory, Low-Guilt Potato Chips",Frito-Lay is redesigning a potato-chip factory aiming to reduce the energy it consumes and waste it creates.,2007/11/15
459,http://cityroom.blogs.nytimes.com/2007/11/15/manhattan-gop-leader-admits-tax-evasion/,Former Manhattan G.O.P. Leader Admits Tax Evasion,The former chairman of the Manhattan Republican organization pleaded guilty this morning to tax evasion and violating the public officers’ law in connection with money he was paid as a consultant to a real estate company and as an arbitrator in a dispute over helicopter services on the West Side.,2007/11/15
1208,https://www.nytimes.com/2007/11/15/business/smallbusiness/15edge.html,U.S. Working to Develop and Launch Cheaper Satellites,"Both giant aerospace corporations and small, entrepreneurial companies are advancing new space efforts.",2007/11/15
1744,https://www.nytimes.com/2007/11/16/sports/othersports/16nascar.html,"As Johnson Bears Down on Title, Gordon Rues a Lost Opportunity","In a bittersweet end to a charmed season, Jeff Gordon's hopes for a fifth Nascar championship are all but done. Teammate and friend Jimmie Johnson is poised to claim the prize heading into Sunday's race.",2007/11/16
401,https://www.nytimes.com/2007/11/16/business/16kraft.html,Kraft to Sell Its Post Cereals Line to Ralcorp,"The $1.7 billion stock deal will make Ralcorp, a private-label food maker, a major player in the cereal market.",2007/11/16
1463,https://www.nytimes.com/2007/11/16/business/16mannkind.html,Betting an Estate on Inhaled Insulin,Alfred E. Mann is betting nearly $1 billion of his own money that he can succeed where Pfizer failed.,2007/11/16
619,https://www.nytimes.com/2007/11/16/us/16writers.html,Writers’ Strike Opens New Window on Hollywood,"Much of what is said and done in Hollywood is meant to give the impression of solidity. But in reality, one tug on a card can make an entire production implode.",2007/11/16
1612,https://www.nytimes.com/2007/11/16/arts/design/16wart.html,Museum and Gallery Listings,Selective listings from art critics of The New York Times.,2007/11/16
605,https://www.nytimes.com/2007/11/16/education/16lives.html,Shaping the System That Grades City Schools,"James S. Liebman is, with the blessing of Mayor Michael R. Bloomberg, flunking entire schools as a way of shaping them up so that they don’t dead-end their students. Nothing personal.",2007/11/16
1380,https://www.nytimes.com/2007/11/16/business/media/16music.html,Concert Company Deal,"Live Nation, the world’s largest live-concert promoter, said that it had reached a deal to acquire a major manufacturer of concert T-shirts and other music merchandise.",2007/11/16
950,https://www.nytimes.com/2007/11/17/books/review/1st-chapter-mere-anarchy.html,‘Mere Anarchy’,"“Gasping for air, my life passing before my eyes in a series of wistful vignettes, I found myself suffocating some months ago under the tsunami of junk mail that cascades through the slot in my door each morning after kippers.”",2007/11/17
1399,https://www.nytimes.com/2007/11/17/business/17nocera.html,Forget Fair; It’s Litigation as Usual,"Is a mass tort really the right mechanism to settle disputes about product safety, or to punish corporate wrongdoing?",2007/11/17
1666,https://www.nytimes.com/2007/11/17/sports/othersports/17nascar.html,Car of Today Is Laps From Being Yesterday’s News,"The racecars that Jimmie Johnson and others put in victory lane over the years are for sale and a bargain these days, now that Nascar has made most of the racecars used in the Nextel Cup series obsolete.",2007/11/17
1531,https://www.nytimes.com/2007/11/17/us/17genome.html,"Experts Advise a Grain of Salt With Mail-Order Genomes, at $1,000 a Pop","While people may welcome the rich new trove of data about their ancestry, genetic counselors are concerned that some people may find the information hard to handle.",2007/11/17
1448,https://www.nytimes.com/2007/11/17/opinion/lweb19walmart.html,Wal-Mart and Health Care,To the Editor:.,2007/11/17
296,https://www.nytimes.com/2007/11/17/books/1st-chapter-born-standing-up.html,'Born Standing Up',"""I did stand-up comedy for eighteen years. Ten of those years were spent learning, four years were spent refining, and four were spent in wild success.""",2007/11/17
1485,https://www.nytimes.com/2007/11/18/business/18gret.html,"Creative Loans, Creative Compensation","Executives at NovaStar Financial, a subprime mortgage originator whose stock has dropped from $40 to $1.72, have pocketed millions in compensation.",2007/11/18
823,https://www.nytimes.com/2007/11/18/books/chapters/1st-chapter-blonde-faith.html,‘Blonde Faith’,"“All morning I had been thinking about Bonnie and what I’d lost when I sent her away. She’d saved my adopted daughter’s life, and I had repaid her by making her leave our home.”",2007/11/18
1479,https://www.nytimes.com/2007/11/18/books/review/1st-chapter-insanity-defense.html,‘The Insanity Defense’,“Venal & Sons has at last published the long-awaited first volume of Metterling’s laundry lists.”,2007/11/18
1593,https://www.nytimes.com/2007/11/19/technology/19bits.html,The iPhone? Microsoft Shrugs,"Highlights from Bits, the technology blog.",2007/11/19
1628,https://www.nytimes.com/2007/11/19/business/media/19vice.html,A Guerrilla Video Site Meets MTV,"Vice magazine, known for a raw, ironic sensibility, risqué photographs and a willingness to deal in taboo subjects, is now giving Viacom a lab for Web programming.",2007/11/19
749,https://www.nytimes.com/2007/11/19/sports/othersports/19nascar.html,Johnson Wins 2nd Nascar Championship,Jimmie Johnson finished seventh in Sunday’s Ford 400 as he easily held off his friend and Hendrick Motorsports teammate Jeff Gordon for the title.,2007/11/19
670,https://www.nytimes.com/2007/11/20/business/20bookxx.html,Amazon Reading Device Doesn’t Need Computer,"Jeff Bezos, the chief executive of Amazon.com, is hoping that Kindle, an ambitious $399 electronic book device, will avoid the fate of other e-books.",2007/11/20
1761,https://www.nytimes.com/2007/11/20/arts/television/20digi.html,Webisodes of ‘Lost’: Model Deal for Writers?,"Over the next three months fans of the hit show “Lost” can go to ABC.com to view weekly episodes of “Lost: Missing Pieces,” a series of new two- to three-minute shorts.",2007/11/20
1738,https://www.nytimes.com/2007/11/20/business/20cnd-housing.html,Freddie Mac Posts a $2 Billion Loss,"Turmoil in housing continued to reverberate today, with the homebuilder D.R. Horton also reporting a loss.",2007/11/20
1467,https://www.nytimes.com/2007/11/21/technology/21iphone.html,"IPhone Must Be Offered Without Contract Restrictions, German Court Rules","The court ruled that T-Mobile must offer the iPhone to everyone, even without the 24-month contract that it had required for buyers.",2007/11/21
170,https://www.nytimes.com/2007/11/21/us/21vote.html,California Sues a Voting Machine Maker Over Changes,The California secretary of state filed a lawsuit against a voting machine manufacturer for the alleged sale of uncertified machines to five counties.,2007/11/21
1667,https://www.nytimes.com/2007/11/21/business/21circular.html,"Instead of Fighting Ad Leaks, Some Retailers Embrace Them",An unlikely alliance between stores and Web sites that prematurely leak copies of discount-filled advertisements indicates how worried retailers are about the holiday shopping season. But it turns out that a big source of the leaks are the retailers themselves.,2007/11/21
861,https://www.nytimes.com/2007/11/21/arts/21arts.html,"Arts, Briefly","The Peppers claim “Californication” for themselves, new cable head named, Picasso suit rejected and more culture news.",2007/11/21
905,http://thecaucus.blogs.nytimes.com/2007/11/21/the-early-word-its-all-about-iowa/,The Early Word: It's All About Iowa,"Most of the candidates are focusing on Iowa right now, and the state's dedicated and not-so-dedicated voters. Lois Romano delves into the psyche of the fickle - or maybe just disenchanted - Iowa voter in today's Washington Post. She looks at the solidly conservative town of Le Mars, where caucus-goers don't feel strong loyalty toward any G.O.P. candidate, and frankly, they don't even know if they'll be caucus-goers, since the Orange Bowl will be held the same night as the Jan. 3 vote.",2007/11/21
1749,https://www.nytimes.com/2007/11/21/business/21baggage.html,Travelers’ Odds Decline on Airline Baggage,"Despite increased efforts by the airlines, millions of travelers’ bags still fail to reach the carousel.",2007/11/21
1333,https://www.nytimes.com/2007/11/22/technology/22iphone.html,Deutsche Telekom Will Let Rivals Operate iPhones,Deutsche Telekom said that it would change some terms and let the handset operate on rival networks.,2007/11/22
1288,https://www.nytimes.com/2007/11/22/technology/personaltech/22pogue.html,An E-Book Reader That Just May Catch On,The Kindle is the latest in a long line of e-book readers. Will it succeed where others have failed?,2007/11/22
1037,https://www.nytimes.com/2007/11/23/business/23audit.html,"What the Corporate Auditor Is Told, a Plaintiff Could Exploit","A growing conflict is emerging between auditors and their corporate clients, amid pressure on both sides to do more to root out corporate wrongdoing and fraud.",2007/11/23
1176,https://www.nytimes.com/2007/11/23/us/23mapping.html,Trying to Break Cycle of Prison at Street Level,Statistics show a revolving door between prison and certain areas.,2007/11/23
1498,https://www.nytimes.com/2007/11/24/nyregion/24blast.html,Fire and Con Ed Officials Defend Gas Leak Response,"The Fire Department and Consolidated Edison defended their responses to a gas leak that resulted in a deadly explosion in a home in Sunnyside, Queens, on Wednesday.",2007/11/24
369,https://www.nytimes.com/2007/11/24/business/yourmoney/24money.html,"Selling Jewelry Is Mostly Pitfalls, Not Much Glitter","While buying jewelry, whether at department or specialty stores, at craft fairs or on eBay, is quick and easy, selling it is often slow, difficult and confusing.",2007/11/24
1756,https://www.nytimes.com/2007/11/24/business/24shop.html,"Bargains Draw Crowds, but the Thrill Is Gone",Shoppers favored discounted chains over more expensive retailers as an uncertain economy hung over their heads.,2007/11/24
1103,https://www.nytimes.com/2007/11/24/nyregion/24circus.html,"The Circus Is in Town. All Over It, in Fact, in Six Troupes.","For three decades, the Big Apple Circus has virtually owned the Christmas-circus season. This year, however, it has some competition.",2007/11/24
1455,https://www.nytimes.com/2007/11/24/business/24interview.html,A Turnaround Plan That Includes Baconators,"Kerri Anderson believes she has a good story to tell about her tenure as chief executive at Wendy’s, but she has struggled to find anyone willing to listen.",2007/11/24
1183,https://www.nytimes.com/2007/11/25/books/review/Hafner.html,Parallel Processor,"An editor-turned-blogger does what he can to impersonate Steve Jobs, and spares no pains to imagine or invent.",2007/11/25
697,https://www.nytimes.com/2007/11/25/realestate/25habi.html,Serendipity Transcends All Barriers,"Making room for dogs, cats, fish and an African peach-faced lovebird.",2007/11/25
1696,https://www.nytimes.com/2007/11/25/business/25suits.html,"The List Is Stellar, but a Little Dated",At least four of the “100 Best C.E.O.’s” listed in a new magazine will not be around for future lists.,2007/11/25
1071,https://www.nytimes.com/2007/11/25/books/review/1st-chapter-the-confidante.html,‘The Confidante’,"“At the Conservatoire Hector Berlioz in Paris, an eager group of sixteen French youngsters were learning to read music when they received a special visitor: a secretary of state on a mission to reshape American diplomacy-and her own image.”",2007/11/25
794,https://www.nytimes.com/2007/11/25/books/review/Donadio-Essay-t.html,Movie Deals,Will the increasingly cozy relationship between Hollywood and publishing companies change the way novelists approach their work?,2007/11/25
1225,https://www.nytimes.com/2007/11/25/books/chapters/1st-chapter-dough.html,‘Dough’,“I was hearing things. No one in my family had that kind of dough. The heat had gotten to me. It must be a misunderstanding. A practical joke.”,2007/11/25
1596,https://www.nytimes.com/2007/11/25/books/chapters/1st-chapter-arsenals-of-folly.html,‘Arsenals of Folly’,“At 2:30 on Saturday afternoon someone finally called the institute to report an accident at Chernobyl.”,2007/11/25
1459,https://www.nytimes.com/2007/11/25/sports/golf/25golf.html,An Unlikely U.S. Twosome Leads World Cup in China,Boo Weekley and Heath Slocum of the United States held their lead at the World Cup of Golf Saturday.,2007/11/25
914,https://www.nytimes.com/2007/11/25/books/chapters/1st-chapter-a-free-life.html,‘A Free Life’,"“Finally Taotao got his passport and visa. For weeks his parents had feared that China, even if not closing the door outright, would restrict the outflow of people.”",2007/11/25
1125,https://www.nytimes.com/2007/11/25/business/25dna.html,DNA Tests Find Branches but Few Roots,Scientists and scholars question the claims of companies offering DNA tests to people exploring their ancestry.,2007/11/25
1370,https://www.nytimes.com/2007/11/25/nyregion/25explode.html,Firefighters Found No Gas in House Before It Exploded,"Firefighters checked a multifamily house in Sunnyside, Queens, shortly before it exploded last week, but found no evidence of a natural gas leak, the Fire Department said.",2007/11/25
1529,https://www.nytimes.com/2007/11/26/nyregion/26manhole.html,"New York Manhole Covers, Forged Barefoot in India",Foundry workers have few protections as they make manhole covers for Con Edison and a city department.,2007/11/26
478,https://www.nytimes.com/2007/11/27/us/27charity.html,Hackers Cracked Charities’ Addresses and Passwords,Hackers obtained access last month to the e-mail addresses and passwords of thousands of donors to 92 charities that use online database software and services from Convio Inc.,2007/11/27
588,https://www.nytimes.com/2007/11/27/business/27register.html,Express Lanes Moving Slowly,The Registered Traveler program was supposed to offer regular air travelers the technology that would speed them through airport security. Now it can be best described as a “go to the head of the line” pass.,2007/11/27
721,https://www.nytimes.com/2007/11/27/business/27bizcourt.html,Justices Consider a Loss in a 401(k) Plan,"For the tens of millions of Americans the question before the Supreme Court on Monday was pertinent: If an employer, or its agent, mishandles an individual 401(k) account, can the employee sue to recover the losses?",2007/11/27
1668,https://www.nytimes.com/2007/11/28/books/1st-chapter-genius-of-america.html,‘The Genius of America’,“One of the enduring lessons of our own age is that what happens in men’s minds can be more powerful and lasting than what happens on the field of battle. No event in history illustrates this any more clearly than the American Revolution.”,2007/11/28
146,https://www.nytimes.com/2007/11/28/movies/28revi.html,"Back to ‘Don’t Look Back,’ This Time With Dylan’s Songs in the Spotlight",The great relief of D. A. Pennebaker’s “65 Revisited” is that this time you can hear Bob Dylan’s songs in their entirety.,2007/11/28
606,https://www.nytimes.com/2007/11/28/arts/music/28lorillard.html,"Elaine Lorillard, 93, a Founder of the Newport Jazz Festival, Is Dead","Mrs. Lorillard with her husband, Louis, started the Newport Jazz Festival and created the model for what became a worldwide circuit of outdoor jazz festivals.",2007/11/28
1212,https://www.nytimes.com/2007/11/28/technology/28google.html,Google’s Next Frontier: Renewable Energy,"Google said it would spend hundreds of millions of dollars on renewable energy, part of that to hire engineers and experts to investigate alternative energies like solar and wind power.",2007/11/28
1083,https://www.nytimes.com/2007/11/30/arts/design/30anti.html,"From City to City, 20th-Century Art and Furniture","December promises to be a big month for 20th-century furniture and decorative arts at fairs, auctions, exhibitions and events around the country.",2007/11/30
1211,https://www.nytimes.com/2007/11/30/technology/30cnd-google.html,Google to Join Spectrum Auction,"Google could use the frequencies to offer nationwide wireless broadband access, competing with DSL and cable.",2007/11/30
550,https://www.nytimes.com/2007/12/01/business/01nocera.html,Short Seller Sinks Teeth Into Insurer,"A hedge fund manager known for shareholder activism has pursued MBIA Inc. with sheer, obsessive doggedness.",2007/12/01
536,https://www.nytimes.com/2007/12/01/arts/design/01scen.html,An Upbeat Moment for a Downtrodden Area,"Just east and south of the New Museum of Contemporary Art’s Bowery site, some two dozen galleries, many of them recent arrivals, are open for business.",2007/12/01
444,https://www.nytimes.com/2007/12/01/business/yourmoney/01money.html,"Charge the Rent, but Only if You Don’t Need To","While credit card companies offer programs that allow customers to use their card to pay the rent, those facing credit troubles should steer clear.",2007/12/01
812,https://www.nytimes.com/2007/12/02/books/review/1st-chapter-great-funk.html,‘The Great Funk’,"“If you wanted a world that was orderly, where progress was guaranteed, the seventies were a terrible time to be alive.”",2007/12/02
1007,https://www.nytimes.com/2007/12/02/fashion/02real.html,He’s a Model? Consider the Odds,“Models that don’t look like models” have become the advertising industry’s answer to the quest for authenticity.,2007/12/02
1127,https://www.nytimes.com/2007/12/02/books/chapters/1st-chapter-portraits-and-observations.html,‘Portraits and Observations’,"“In the courtyard there was an angel of black stone, and its angel head rose above giant elephant leaves; the stark glass angel eyes, bright as the bleached blue of sailor eyes, stared upward.”",2007/12/02
1427,https://www.nytimes.com/2007/12/02/opinion/02friedman.html,The People We Have Been Waiting For,"While the Bush team will leave office having done nothing significant to mitigate climate change, I’m heartened that our country is increasingly alive on this challenge.",2007/12/02
658,https://www.nytimes.com/2007/12/02/realestate/02habi.html,Navigating a Life From East to West,"Tomoko Matsuyama needed to find an architect to accommodate the 100-year history of her town house, while embracing her own sense of design.",2007/12/02
634,https://www.nytimes.com/2007/12/02/greathomesanddestinations/28gh-what.html,What You Get for ... $6 Million,"A Mediterranean-style gated estate in Naples, Fla.; a lodge-style house in Telluride, Colo.; and a four-bedroom contemporary house in Los Angeles.",2007/12/02
586,https://www.nytimes.com/2007/12/02/style/tmagazine/29connoisseur_4.html,Is There a Bespoke Framer?,"The framer Richard Ziello has a knack for complementing a canvas, from Motherwell to Matisse. (One collector calls him a “rogue aesthetician.”) Ziello will measure your art at home and then return to his Long Island studio to fabricate welded aluminum, wood and gold-leaf frames with molding of his own design. “We can adjust the style and molding to fit the proportions of the picture, and the art never leaves the owner’s hands,” he says. His couture approach stems from his trade as a sculptor (see his work at the Tribes Gallery through Dec. 7). Too busy with commissions from Ameringer Yohe Fine Art, the estate of Hans Hofmann and others, Ziello neglects his own art. “I’m like the shoemaker who couldn’t afford his own shoes.” E-mail rickybonzai@aol.com.",2007/12/02
516,https://www.nytimes.com/2007/12/02/nyregion/thecity/02four.html,"In Brooklyn’s Badlands, the Coming of the Lattes","On a stretch of Fourth Avenue that is fabled for its auto repair shops, the future is arriving on a barista’s tray.",2007/12/02
421,https://well.blogs.nytimes.com/2007/12/03/raising-a-glass-to-almost-organic-wine/,Raising a Glass to (Almost) Organic Wine,"Will you be drinking red, white or green?",2007/12/03
1065,https://www.nytimes.com/2007/12/03/business/media/03Adnews.html,Teaching an Old Greyhound New Tricks,A venerable bus line that once asked travelers to “leave the driving to us” is leaving nothing to chance in a campaign to promote an ambitious makeover.,2007/12/03
1293,http://dotearth.blogs.nytimes.com/2007/12/03/big-boost-in-energy-science-sought-in-letter-to-elected-and-aspiring-leaders/,Big Boost in Energy Science and Technology Sought,"[UPDATE, 6/6/08: The International Energy Agency has echoed the call from many climate and energy experts for big increases in energy research, development, and deployment of non-polluting technologies, saying that there is no way to curb greenhouse gases as human populations and economies swell in coming decades without an ""energy revolution."" ]",2007/12/03
273,http://thelede.blogs.nytimes.com/2007/12/03/a-place-in-our-hearts-for-pay-phones/,A Place in Our Hearts for Pay Phones,"The pay phone's long goodbye paused for an especially poignant moment today, when AT&T stopped believing after 129 years:",2007/12/03
1072,https://www.nytimes.com/2007/12/03/nyregion/03mold.html,Albany Panel to Assess Health Risks of Mold,"It is the scourge of tenants, landlords and homeowners alike, and now, state officials and Gov. Eliot Spitzer are getting serious about mold.",2007/12/03
305,https://www.nytimes.com/2007/12/04/us/politics/04huckabee.html,Huckabee Repudiates Group’s Effort,Rival campaigns have said an independent group’s calls promoting Mike Huckabee are spreading negative information about their candidates.,2007/12/04
1727,https://www.nytimes.com/2007/12/04/arts/television/04watc.html,Morning TV Veers From News to Frills,Morning programs like “Today” on NBC and “The View” on ABC are the modern equivalents of the old Barbizon Hotel for Women.,2007/12/04
1347,https://www.nytimes.com/2007/12/04/business/04flier.html,Taking Off in Blue Jeans and Landing in Armani,"In my job, you have to look good. Fortunately, being stylish, or at least trying to look stylish, is something that I’ve managed to do, even at 30,000 feet.",2007/12/04
635,https://www.nytimes.com/2007/12/05/sports/05preps.html,Proliferation of High School Polls Spurs Subjective Debate,"High school football rankings are often-criticized because they are usually the work of one person, and high school teams from different regions of the country rarely have opponents in common.",2007/12/05
677,https://www.nytimes.com/2007/12/05/technology/techspecial2/05travel.html,Take Me to Starbucks if You Can’t Amuse Me,"Besides navigation, travelers have found plenty of ways to put G.P.S. devices to work. While not all of them are entertaining, they are handy.",2007/12/05
1317,https://www.nytimes.com/2007/12/05/technology/techspecial2/05accessories.html,Some Things the Well-Dressed iPods and iPhones Will Be Wearing,"With thousands of accessories jostling for attention, shopping for them can take a little research.",2007/12/05
827,https://www.nytimes.com/2007/12/06/arts/06grammylist.html,The Complete List of Grammy Nominees,Kanye West and Amy Winehouse lead the nominations.,2007/12/06
1240,https://www.nytimes.com/2007/12/06/business/06avastin.html,Advisory Panel Rejects New Use for Cancer Drug,A federal advisory committee voted Wednesday that Genentech’s drug Avastin should not be approved as a treatment for breast cancer.,2007/12/06
936,https://www.nytimes.com/2007/12/06/technology/personaltech/06basics.html,"A Roomful of Sound, Not Wires","The ear hears a surround system, but the eye sees only one device.",2007/12/06
1496,https://www.nytimes.com/2007/12/06/technology/06chip.html,A.M.D. Delays Energy-Efficient Chip Again,Advanced Micro Devices confirmed that a technical irregularity has delayed widespread availability of its Barcelona chip for servers until early next year.,2007/12/06
1651,https://www.nytimes.com/2007/12/06/technology/personaltech/06pogue.html,Looking Beyond Megapixels,"For the holidays, a summary of digital cameras, all priced below $300.",2007/12/06
1265,https://www.nytimes.com/2007/12/06/technology/personaltech/06bluetooth.html,CIRCUITS: Headset Kills the Noise for Both Sides of the Conversation,"Motorola’s new Bluetooth headset, the Motopure H12, uses noise-canceling technology to filter out background noise so the user can hear the person on the other end.",2007/12/06
1387,https://www.nytimes.com/2007/12/08/arts/television/08hale.html,"Holiday TV Is Devoted to Lightness (and Yes, Lots of Lights)","There’s a five-film pile-up on Saturday and Sunday night, which means that with judicious use of a DVR, you could spend 10 hours having your heart tugged and your tear ducts massaged.",2007/12/08
1307,https://www.nytimes.com/2007/12/08/business/08amgen.html,Amgen Shares Fall on Safety Concerns,Shares of Amgen had their biggest decline in seven months on Nasdaq Friday after the company reported it might revise the safety information on its biggest product.,2007/12/08
1132,https://www.nytimes.com/2007/12/08/washington/08scotus.html,Americans Held in Iraq Draw Justices’ Attention,The Supreme Court accepted two cases that test whether judges have the authority to prevent military officials from turning U.S. citizens over to the Iraqis for criminal prosecution or punishment.,2007/12/08
1130,https://www.nytimes.com/2007/12/08/washington/08cnd-scotus.html,Supreme Court to Review Courts’ Wartime Reach,The court today accepted two cases testing whether federal judges can bar the military in Iraq from turning U.S. citizens over to the Iraqis for criminal prosecution.,2007/12/08
532,https://www.nytimes.com/2007/12/08/business/yourmoney/08money.html,"Gold’s Quirk: It’s Volatile, but Holders Feel Secure","Gold has a long history of waxing and waning in allure. At the moment, it holds a particular attraction, given fears of inflation, the risks in the financial market and the falling value of the dollar.",2007/12/08
1355,https://www.nytimes.com/2007/12/09/magazine/09zygotic.html,Zygotic Social Networking,,2007/12/09
1371,https://www.nytimes.com/2007/12/09/arts/television/09dave.html,A Sitcom Battles Its Own Prehistory,"The critics have spoken, loudly. Now the creators of “Cavemen” are hoping they don’t have the final word.",2007/12/09
1237,https://www.nytimes.com/2007/12/09/books/review/1st-chapter-now-voyagers.html,‘Now Voyagers’,"“ ‘So to begin,’ he replied, ‘at the beginning alike of the story and its solemn telling. Only what we’re actually up to here in this stately room as the hour of the wolf approaches is more in the nature of the good old Invocation in Medias Résumé.’ ”",2007/12/09
1249,https://www.nytimes.com/2007/12/09/sports/golf/09gainey.html,Grabbing an Opportunity With Both Gloves,Tommy Gainey made it through six rounds of the PGA Tour qualifying school last week to become one of 26 new members of professional golf’s top circuit.,2007/12/09
1735,https://www.nytimes.com/2007/12/09/sports/golf/09golf.html,"To Delight of Duffers, a Round at the Open","NBC will broadcast a show during the 2008 United States Open that features a foursome of amateur golfers, all attempting to shoot a score lower than 100.",2007/12/09
1123,https://www.nytimes.com/2007/12/09/nyregion/nyregionspecial2/25CTteendrive.html,Fatalities in Connecticut Brought Restrictions,A string of deadly crashes prompted Connecticut to join a growing number of states imposing new restrictions on young drivers.,2007/12/09
1442,https://www.nytimes.com/2007/12/09/magazine/09wwln-consumed-t.html,Emergency Décor,A fire extinguisher makes a claim that good looks can be a virtue.,2007/12/09
909,https://www.nytimes.com/2007/12/09/books/review/1st-chapter-the-boys-from-dolores.html,‘The Boys From Dolores’,"“Dorta-Duque was eighty-four years old now, but that wasn’t old enough to have known Fidel Castro. Dorta-Duque told me that he didn’t arrive at Dolores until 1951.”",2007/12/09
1049,https://www.nytimes.com/2007/12/09/books/review/1st-chapter-tokyo-year-zero.html,‘Tokyo Year Zero’,“ ‘Detective Minami! Detective Minami! Detective Minami!’ I open my eyes. From dreams that are not my own. I sit up in my chair at my desk. Dreams I do not want. My collar is wet and my whole suit damp. My hair itches. My skin itches—”,2007/12/09
692,https://www.nytimes.com/2007/12/10/nyregion/10trinity.html,School Moves to Sell Its Middle-Class Housing,"On June 6, Meryl Fenster, a retired public school teacher, arrived home to find a letter from her landlord taped to her front door. It said that her building — the last one on the Upper West Side to offer subsidized rental apartments under the state’s Mitchell-Lama program — was being sold to a private developer.",2007/12/10
1091,https://www.nytimes.com/2007/12/10/technology/10link.html,Paying for Free Web Information,Looking for ways to ease the complicated relationship between newspaper publishers and giant search engines like Google and Yahoo.,2007/12/10
378,https://www.nytimes.com/2007/12/10/technology/10ecom.html,Web Retailers Get Into Employee Gifts,"Internet retailers and corporations have grown chummy in recent years, with merchants offering companies corporate gift and incentive programs.",2007/12/10
627,https://bits.blogs.nytimes.com/2007/12/11/bill-me-later-is-getting-big-now/,Bill Me Later Is Getting Big Now,"Amazon.com has agreed to accept Bill Me Later, an alternative credit card system, which has grown rapidly in recent years.",2007/12/11
1532,https://www.nytimes.com/2007/12/11/business/media/11mtv.html,Freelancers Walk Out at MTV Networks,Scores of workers from MTV Networks walked off the job Monday afternoon to protest recent changes in benefits.,2007/12/11
1624,https://www.nytimes.com/2007/12/11/technology/11ask.html,Ask.com Puts a Bet on Privacy,"The fourth-largest search engine company will begin a service Tuesday called AskEraser, which allows users to make their searches more private.",2007/12/11
1113,https://www.nytimes.com/2007/12/11/health/research/11mala.html,The Soul of a New Vaccine,A controversial effort to stop malaria zeroes in on mosquitoes and the parasites that live inside them.,2007/12/11
1470,https://www.nytimes.com/2007/12/11/business/media/11black.html,Black Given Prison Term Over Fraud,Conrad M. Black was sentenced to 6 1/2 years in prison for fleecing shareholders of Hollinger International out of millions of dollars.,2007/12/11
404,http://thecaucus.blogs.nytimes.com/2007/12/11/nonprofits-and-businesses-form-new-alliance/,Nonprofits and Businesses Form New Alliance,A newly formed group -- of 60 or so organizations in all the states -- is pushing presidential candidates and others onto new policy tracks.,2007/12/11
418,https://www.nytimes.com/2007/12/12/business/media/12adco.html,Strike Touches a Ritual for Wooing,"Unless something happens quickly to restart talks between producers and the Writers Guild of America, the May network upfront presentation is likely to fold its tent.",2007/12/12
767,https://www.nytimes.com/2007/12/12/dining/reviews/12wine.html,"Bubbly Enthusiasm, Personified",Rosé Champagne has its say.,2007/12/12
1763,https://www.nytimes.com/2007/12/12/business/12place.html,Bankers Face Grim Truth: Worst Is Yet to Come,"Beginning on Thursday, major investment banks and securities firms will begin reporting what are likely to be their weakest quarterly earnings in years.",2007/12/12
1770,https://www.nytimes.com/2007/12/12/business/worldbusiness/12chiefs.html,"Seeking Leaders, U.S. Companies Think Globally",The corner offices of corporate America’s largest companies are increasingly being filled from every corner of the world.,2007/12/12
1286,https://www.nytimes.com/2007/12/12/magazine/16huckabee.html,The Huckabee Factor,"How a former governor with no money, no organization and no real policy platform or international know-how — but with lots of religious faith, populist sentiment and folksy friendliness — has changed the dynamics of the Republican presidential race.",2007/12/12
766,https://www.nytimes.com/2007/12/13/sports/ncaafootball/13sandomir.html,ESPN Will Take on Army With Its Own High School Game,"On Jan. 5, two high school postseason games will be played, each intended to show off a passel of future college football stars. The Army version is in its eighth year, ESPN’s is new.",2007/12/13
1694,https://www.nytimes.com/2007/12/13/arts/television/13bell.html,"A Flock of Shows, Touched by Faith",This year the annual adventures in December hedonism come at the end of a fall television season that has taken a vivid interest in Christian faith.,2007/12/13
1567,https://www.nytimes.com/2007/12/13/business/13cnd-lehman.html,"Lehman Earnings Fall, but Not as Much as Expected","Lehman Brothers, one of a handful of Wall Street banks to avoid large losses related to subprime mortgages, reported better than expected earnings for the fourth quarter.",2007/12/13
1445,https://www.nytimes.com/2007/12/13/sports/golf/13golf.html,"As Woods Enters Prime, Time Is on His Side","With a growing business empire and an increasing sense of inevitability that his quest to rewrite the golf record book will come to a foregone conclusion, Tiger Woods is poised for even more success.",2007/12/13
948,https://www.nytimes.com/2007/12/15/arts/television/15watc.html,"Taxi TV, Brisk as the Traffic You’re Stuck In",Suddenly television screens are part of the Manhattan cab ride experience. Is anything worth watching? Stay tuned.,2007/12/15
